doctor,group,config,soft_labels,include_paths,include_auto,syn_cap,include_hier,n_hier_pairs,test_accuracy,test_auc
claude_opus_4_8,unknown,hard_noPath_auto_syn10_noHier,False,False,True,10,False,0,0.725,0.775325
claude_opus_4_8,unknown,hard_noPath_auto_syn10_hier,False,False,True,10,True,18,0.725,0.7801750000000001
claude_opus_4_8,unknown,hard_noPath_noAuto_syn0_noHier,False,False,False,0,False,0,0.885,0.946425
claude_opus_4_8,unknown,hard_noPath_noAuto_syn0_hier,False,False,False,0,True,18,0.855,0.922525
claude_opus_4_8,unknown,hard_noPath_noAuto_syn5_noHier,False,False,False,5,False,0,0.81,0.9144
claude_opus_4_8,unknown,hard_noPath_noAuto_syn5_hier,False,False,False,5,True,18,0.805,0.901225
claude_opus_4_8,unknown,hard_noPath_noAuto_syn10_noHier,False,False,False,10,False,0,0.82,0.8894
claude_opus_4_8,unknown,hard_noPath_noAuto_syn10_hier,False,False,False,10,True,18,0.805,0.906775
claude_opus_4_8,unknown,hard_path_auto_syn0_noHier,False,True,True,0,False,0,0.8,0.86415
claude_opus_4_8,unknown,hard_path_auto_syn0_hier,False,True,True,0,True,18,0.735,0.798575
claude_opus_4_8,unknown,hard_path_auto_syn5_noHier,False,True,True,5,False,0,0.75,0.8129000000000001
claude_opus_4_8,unknown,hard_path_auto_syn5_hier,False,True,True,5,True,18,0.73,0.78945
claude_opus_4_8,unknown,hard_path_auto_syn10_noHier,False,True,True,10,False,0,0.735,0.797575
claude_opus_4_8,unknown,hard_path_auto_syn10_hier,False,True,True,10,True,18,0.735,0.814425
claude_opus_4_8,unknown,hard_path_noAuto_syn0_noHier,False,True,False,0,False,0,0.84,0.9255
claude_opus_4_8,unknown,hard_path_noAuto_syn0_hier,False,True,False,0,True,18,0.84,0.9156
claude_opus_4_8,unknown,hard_path_noAuto_syn5_noHier,False,True,False,5,False,0,0.855,0.934525
claude_opus_4_8,unknown,hard_path_noAuto_syn5_hier,False,True,False,5,True,18,0.835,0.894625
claude_opus_4_8,unknown,hard_path_noAuto_syn10_noHier,False,True,False,10,False,0,0.82,0.8814
claude_opus_4_8,unknown,hard_path_noAuto_syn10_hier,False,True,False,10,True,18,0.8,0.8947499999999999
claude_opus_4_8,unknown,soft_noPath_auto_syn0_noHier,True,False,True,0,False,0,0.73,0.8086
claude_opus_4_8,unknown,soft_noPath_auto_syn0_hier,True,False,True,0,True,18,0.71,0.7681
claude_opus_4_8,unknown,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.715,0.7756749999999999
claude_opus_4_8,unknown,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.695,0.7646250000000001
claude_opus_4_8,unknown,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.645,0.684325
claude_opus_4_8,unknown,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.76,0.8136000000000001
claude_opus_4_8,unknown,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.885,0.956725
claude_opus_4_8,unknown,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.815,0.906225
claude_opus_4_8,unknown,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.84,0.93895
claude_opus_4_8,unknown,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.81,0.914
claude_opus_4_8,unknown,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.8,0.89045
claude_opus_4_8,unknown,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.83,0.8997
claude_opus_4_8,unknown,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.72,0.7678999999999999
claude_opus_4_8,unknown,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.745,0.8014249999999999
claude_opus_4_8,unknown,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.735,0.7877249999999999
claude_opus_4_8,unknown,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.73,0.8037
claude_opus_4_8,unknown,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.725,0.7789250000000001
claude_opus_4_8,unknown,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.74,0.7996
claude_opus_4_8,unknown,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.9,0.9654
claude_opus_4_8,unknown,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.835,0.918075
claude_opus_4_8,unknown,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.83,0.90965
claude_opus_4_8,unknown,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.82,0.89025
claude_opus_4_8,unknown,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.815,0.899625
claude_opus_4_8,unknown,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.82,0.8987500000000002
gemini_2_5_pro,llm_new,hard_noPath_auto_syn0_noHier,False,False,True,0,False,0,0.68,0.7436999999999999
gemini_2_5_pro,llm_new,hard_noPath_auto_syn0_hier,False,False,True,0,True,18,0.66,0.7296999999999999
gemini_2_5_pro,llm_new,hard_noPath_auto_syn5_noHier,False,False,True,5,False,0,0.675,0.7455250000000001
gemini_2_5_pro,llm_new,hard_noPath_auto_syn5_hier,False,False,True,5,True,18,0.69,0.7204999999999999
gemini_2_5_pro,llm_new,hard_noPath_auto_syn10_noHier,False,False,True,10,False,0,0.62,0.7038
gemini_2_5_pro,llm_new,hard_noPath_auto_syn10_hier,False,False,True,10,True,18,0.645,0.7101249999999999
gemini_2_5_pro,llm_new,hard_noPath_noAuto_syn0_noHier,False,False,False,0,False,0,0.735,0.818125
gemini_2_5_pro,llm_new,hard_noPath_noAuto_syn0_hier,False,False,False,0,True,18,0.69,0.8000499999999999
gemini_2_5_pro,llm_new,hard_noPath_noAuto_syn5_noHier,False,False,False,5,False,0,0.73,0.82085
gemini_2_5_pro,llm_new,hard_noPath_noAuto_syn5_hier,False,False,False,5,True,18,0.755,0.7850750000000001
gemini_2_5_pro,llm_new,hard_noPath_noAuto_syn10_noHier,False,False,False,10,False,0,0.75,0.8169
gemini_2_5_pro,llm_new,hard_noPath_noAuto_syn10_hier,False,False,False,10,True,18,0.75,0.8127999999999997
gemini_2_5_pro,llm_new,hard_path_auto_syn0_noHier,False,True,True,0,False,0,0.705,0.7830250000000001
gemini_2_5_pro,llm_new,hard_path_auto_syn0_hier,False,True,True,0,True,18,0.72,0.7784500000000001
gemini_2_5_pro,llm_new,hard_path_auto_syn5_noHier,False,True,True,5,False,0,0.67,0.74335
gemini_2_5_pro,llm_new,hard_path_auto_syn5_hier,False,True,True,5,True,18,0.705,0.7774249999999999
gemini_2_5_pro,llm_new,hard_path_auto_syn10_noHier,False,True,True,10,False,0,0.69,0.7644
gemini_2_5_pro,llm_new,hard_path_auto_syn10_hier,False,True,True,10,True,18,0.71,0.776
gemini_2_5_pro,llm_new,hard_path_noAuto_syn0_noHier,False,True,False,0,False,0,0.755,0.8357249999999999
gemini_2_5_pro,llm_new,hard_path_noAuto_syn0_hier,False,True,False,0,True,18,0.73,0.83365
gemini_2_5_pro,llm_new,hard_path_noAuto_syn5_noHier,False,True,False,5,False,0,0.75,0.84165
gemini_2_5_pro,llm_new,hard_path_noAuto_syn5_hier,False,True,False,5,True,18,0.765,0.834875
gemini_2_5_pro,llm_new,hard_path_noAuto_syn10_noHier,False,True,False,10,False,0,0.75,0.82535
gemini_2_5_pro,llm_new,hard_path_noAuto_syn10_hier,False,True,False,10,True,18,0.8,0.84105
gemini_2_5_pro,llm_new,soft_noPath_auto_syn0_noHier,True,False,True,0,False,0,0.69,0.7292
gemini_2_5_pro,llm_new,soft_noPath_auto_syn0_hier,True,False,True,0,True,18,0.685,0.7195249999999999
gemini_2_5_pro,llm_new,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.66,0.72235
gemini_2_5_pro,llm_new,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.665,0.7014250000000001
gemini_2_5_pro,llm_new,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.6,0.6811
gemini_2_5_pro,llm_new,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.66,0.7273000000000001
gemini_2_5_pro,llm_new,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.675,0.7577750000000001
gemini_2_5_pro,llm_new,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.655,0.7657750000000001
gemini_2_5_pro,llm_new,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.695,0.7952250000000001
gemini_2_5_pro,llm_new,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.685,0.7474750000000001
gemini_2_5_pro,llm_new,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.755,0.772475
gemini_2_5_pro,llm_new,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.745,0.793675
gemini_2_5_pro,llm_new,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.685,0.721875
gemini_2_5_pro,llm_new,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.71,0.7452
gemini_2_5_pro,llm_new,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.67,0.7415
gemini_2_5_pro,llm_new,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.685,0.7249249999999999
gemini_2_5_pro,llm_new,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.68,0.7456499999999999
gemini_2_5_pro,llm_new,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.67,0.721
gemini_2_5_pro,llm_new,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.745,0.819825
gemini_2_5_pro,llm_new,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.74,0.82365
gemini_2_5_pro,llm_new,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.77,0.83175
gemini_2_5_pro,llm_new,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.735,0.774325
gemini_2_5_pro,llm_new,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.75,0.7686000000000001
gemini_2_5_pro,llm_new,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.76,0.80915
gemini_3_1_pro,unknown,hard_noPath_auto_syn0_noHier,False,False,True,0,False,0,0.685,0.755875
gemini_3_1_pro,unknown,hard_noPath_auto_syn0_hier,False,False,True,0,True,18,0.7,0.7710999999999999
gemini_3_1_pro,unknown,hard_noPath_auto_syn5_noHier,False,False,True,5,False,0,0.665,0.7148249999999999
gemini_3_1_pro,unknown,hard_noPath_auto_syn5_hier,False,False,True,5,True,18,0.68,0.7501499999999999
gemini_3_1_pro,unknown,hard_noPath_auto_syn10_noHier,False,False,True,10,False,0,0.68,0.737
gemini_3_1_pro,unknown,hard_noPath_auto_syn10_hier,False,False,True,10,True,18,0.7,0.7643
gemini_3_1_pro,unknown,hard_noPath_noAuto_syn0_noHier,False,False,False,0,False,0,0.775,0.832875
gemini_3_1_pro,unknown,hard_noPath_noAuto_syn0_hier,False,False,False,0,True,18,0.77,0.82935
gemini_3_1_pro,unknown,hard_noPath_noAuto_syn5_noHier,False,False,False,5,False,0,0.805,0.870475
gemini_3_1_pro,unknown,hard_noPath_noAuto_syn5_hier,False,False,False,5,True,18,0.76,0.8099000000000001
gemini_3_1_pro,unknown,hard_noPath_noAuto_syn10_noHier,False,False,False,10,False,0,0.725,0.827825
gemini_3_1_pro,unknown,hard_noPath_noAuto_syn10_hier,False,False,False,10,True,18,0.77,0.8445
gemini_3_1_pro,unknown,hard_path_auto_syn0_noHier,False,True,True,0,False,0,0.685,0.761125
gemini_3_1_pro,unknown,hard_path_auto_syn0_hier,False,True,True,0,True,18,0.69,0.7770999999999999
gemini_3_1_pro,unknown,hard_path_auto_syn5_noHier,False,True,True,5,False,0,0.695,0.778525
gemini_3_1_pro,unknown,hard_path_auto_syn5_hier,False,True,True,5,True,18,0.72,0.78745
gemini_3_1_pro,unknown,hard_path_auto_syn10_noHier,False,True,True,10,False,0,0.67,0.7514
gemini_3_1_pro,unknown,hard_path_auto_syn10_hier,False,True,True,10,True,18,0.695,0.7533750000000001
gemini_3_1_pro,unknown,hard_path_noAuto_syn0_noHier,False,True,False,0,False,0,0.77,0.8448
gemini_3_1_pro,unknown,hard_path_noAuto_syn0_hier,False,True,False,0,True,18,0.805,0.878025
gemini_3_1_pro,unknown,hard_path_noAuto_syn5_noHier,False,True,False,5,False,0,0.835,0.894775
gemini_3_1_pro,unknown,hard_path_noAuto_syn5_hier,False,True,False,5,True,18,0.79,0.8681500000000001
gemini_3_1_pro,unknown,hard_path_noAuto_syn10_noHier,False,True,False,10,False,0,0.795,0.867825
gemini_3_1_pro,unknown,hard_path_noAuto_syn10_hier,False,True,False,10,True,18,0.815,0.871775
gemini_3_1_pro,unknown,soft_noPath_auto_syn0_noHier,True,False,True,0,False,0,0.615,0.6768750000000001
gemini_3_1_pro,unknown,soft_noPath_auto_syn0_hier,True,False,True,0,True,18,0.62,0.6908000000000001
gemini_3_1_pro,unknown,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.65,0.7110000000000001
gemini_3_1_pro,unknown,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.64,0.6969500000000001
gemini_3_1_pro,unknown,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.645,0.686725
gemini_3_1_pro,unknown,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.655,0.709575
gemini_3_1_pro,unknown,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.785,0.8429750000000001
gemini_3_1_pro,unknown,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.795,0.856375
gemini_3_1_pro,unknown,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.765,0.852375
gemini_3_1_pro,unknown,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.745,0.841375
gemini_3_1_pro,unknown,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.75,0.8024
gemini_3_1_pro,unknown,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.755,0.8293750000000001
gemini_3_1_pro,unknown,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.63,0.6973
gemini_3_1_pro,unknown,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.625,0.705225
gemini_3_1_pro,unknown,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.635,0.702725
gemini_3_1_pro,unknown,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.68,0.7314
gemini_3_1_pro,unknown,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.625,0.692475
gemini_3_1_pro,unknown,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.665,0.7269249999999999
gemini_3_1_pro,unknown,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.785,0.866275
gemini_3_1_pro,unknown,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.815,0.876775
gemini_3_1_pro,unknown,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.8,0.87625
gemini_3_1_pro,unknown,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.76,0.8606
gemini_3_1_pro,unknown,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.71,0.7995
gemini_3_1_pro,unknown,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.82,0.90075
gemini_3_5_flash,unknown,hard_noPath_auto_syn0_noHier,False,False,True,0,False,0,0.705,0.7936750000000001
gemini_3_5_flash,unknown,hard_noPath_auto_syn0_hier,False,False,True,0,True,18,0.735,0.8071250000000001
gemini_3_5_flash,unknown,hard_noPath_auto_syn5_noHier,False,False,True,5,False,0,0.765,0.827875
gemini_3_5_flash,unknown,hard_noPath_auto_syn5_hier,False,False,True,5,True,18,0.765,0.836425
gemini_3_5_flash,unknown,hard_noPath_auto_syn10_noHier,False,False,True,10,False,0,0.725,0.8058249999999999
gemini_3_5_flash,unknown,hard_noPath_auto_syn10_hier,False,False,True,10,True,18,0.765,0.835075
gemini_3_5_flash,unknown,hard_noPath_noAuto_syn0_noHier,False,False,False,0,False,0,0.82,0.88885
gemini_3_5_flash,unknown,hard_noPath_noAuto_syn0_hier,False,False,False,0,True,18,0.815,0.876725
gemini_3_5_flash,unknown,hard_noPath_noAuto_syn5_noHier,False,False,False,5,False,0,0.84,0.92155
gemini_3_5_flash,unknown,hard_noPath_noAuto_syn5_hier,False,False,False,5,True,18,0.8,0.8764
gemini_3_5_flash,unknown,hard_noPath_noAuto_syn10_noHier,False,False,False,10,False,0,0.83,0.90385
gemini_3_5_flash,unknown,hard_noPath_noAuto_syn10_hier,False,False,False,10,True,18,0.825,0.8962249999999999
gemini_3_5_flash,unknown,hard_path_auto_syn0_noHier,False,True,True,0,False,0,0.765,0.8219249999999999
gemini_3_5_flash,unknown,hard_path_auto_syn0_hier,False,True,True,0,True,18,0.745,0.8214750000000001
gemini_3_5_flash,unknown,hard_path_auto_syn5_noHier,False,True,True,5,False,0,0.725,0.789875
gemini_3_5_flash,unknown,hard_path_auto_syn5_hier,False,True,True,5,True,18,0.735,0.819175
gemini_3_5_flash,unknown,hard_path_auto_syn10_noHier,False,True,True,10,False,0,0.71,0.8092500000000001
gemini_3_5_flash,unknown,hard_path_auto_syn10_hier,False,True,True,10,True,18,0.74,0.80155
gemini_3_5_flash,unknown,hard_path_noAuto_syn0_noHier,False,True,False,0,False,0,0.835,0.909925
gemini_3_5_flash,unknown,hard_path_noAuto_syn0_hier,False,True,False,0,True,18,0.825,0.8920250000000001
gemini_3_5_flash,unknown,hard_path_noAuto_syn5_noHier,False,True,False,5,False,0,0.84,0.91465
gemini_3_5_flash,unknown,hard_path_noAuto_syn5_hier,False,True,False,5,True,18,0.83,0.88735
gemini_3_5_flash,unknown,hard_path_noAuto_syn10_noHier,False,True,False,10,False,0,0.81,0.9013
gemini_3_5_flash,unknown,hard_path_noAuto_syn10_hier,False,True,False,10,True,18,0.825,0.898775
gemini_3_5_flash,unknown,soft_noPath_auto_syn0_noHier,True,False,True,0,False,0,0.74,0.8001999999999999
gemini_3_5_flash,unknown,soft_noPath_auto_syn0_hier,True,False,True,0,True,18,0.735,0.785625
gemini_3_5_flash,unknown,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.71,0.75205
gemini_3_5_flash,unknown,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.69,0.7623
gemini_3_5_flash,unknown,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.665,0.7123750000000001
gemini_3_5_flash,unknown,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.71,0.75575
gemini_3_5_flash,unknown,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.835,0.904375
gemini_3_5_flash,unknown,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.805,0.879825
gemini_3_5_flash,unknown,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.85,0.92325
gemini_3_5_flash,unknown,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.83,0.88155
gemini_3_5_flash,unknown,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.825,0.911325
gemini_3_5_flash,unknown,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.805,0.890075
gemini_3_5_flash,unknown,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.68,0.7383500000000001
gemini_3_5_flash,unknown,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.72,0.7798
gemini_3_5_flash,unknown,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.7,0.7629
gemini_3_5_flash,unknown,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.715,0.7793750000000002
gemini_3_5_flash,unknown,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.675,0.7471749999999999
gemini_3_5_flash,unknown,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.7,0.7886500000000001
gemini_3_5_flash,unknown,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.845,0.928375
gemini_3_5_flash,unknown,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.845,0.904575
gemini_3_5_flash,unknown,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.835,0.912325
gemini_3_5_flash,unknown,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.82,0.90085
gemini_3_5_flash,unknown,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.82,0.8857
gemini_3_5_flash,unknown,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.82,0.89105
doctor10,llm_legacy,hard_noPath_auto_syn0_noHier,False,False,True,0,False,0,0.725,0.8051750000000001
doctor10,llm_legacy,hard_noPath_auto_syn0_hier,False,False,True,0,True,18,0.76,0.82055
doctor10,llm_legacy,hard_noPath_auto_syn5_noHier,False,False,True,5,False,0,0.725,0.7824249999999999
doctor10,llm_legacy,hard_noPath_auto_syn5_hier,False,False,True,5,True,18,0.75,0.80155
doctor10,llm_legacy,hard_noPath_auto_syn10_noHier,False,False,True,10,False,0,0.72,0.78125
doctor10,llm_legacy,hard_noPath_auto_syn10_hier,False,False,True,10,True,18,0.74,0.79875
doctor10,llm_legacy,hard_noPath_noAuto_syn0_noHier,False,False,False,0,False,0,0.825,0.917175
doctor10,llm_legacy,hard_noPath_noAuto_syn0_hier,False,False,False,0,True,18,0.84,0.9214
doctor10,llm_legacy,hard_noPath_noAuto_syn5_noHier,False,False,False,5,False,0,0.79,0.8996
doctor10,llm_legacy,hard_noPath_noAuto_syn5_hier,False,False,False,5,True,18,0.835,0.930925
doctor10,llm_legacy,hard_noPath_noAuto_syn10_noHier,False,False,False,10,False,0,0.8,0.8877
doctor10,llm_legacy,hard_noPath_noAuto_syn10_hier,False,False,False,10,True,18,0.81,0.9003000000000001
doctor10,llm_legacy,hard_path_auto_syn0_noHier,False,True,True,0,False,0,0.725,0.805825
doctor10,llm_legacy,hard_path_auto_syn0_hier,False,True,True,0,True,18,0.745,0.812275
doctor10,llm_legacy,hard_path_auto_syn5_noHier,False,True,True,5,False,0,0.73,0.7891999999999999
doctor10,llm_legacy,hard_path_auto_syn5_hier,False,True,True,5,True,18,0.76,0.8074999999999999
doctor10,llm_legacy,hard_path_auto_syn10_noHier,False,True,True,10,False,0,0.68,0.7180500000000001
doctor10,llm_legacy,hard_path_auto_syn10_hier,False,True,True,10,True,18,0.73,0.79815
doctor10,llm_legacy,hard_path_noAuto_syn0_noHier,False,True,False,0,False,0,0.855,0.925525
doctor10,llm_legacy,hard_path_noAuto_syn0_hier,False,True,False,0,True,18,0.835,0.915375
doctor10,llm_legacy,hard_path_noAuto_syn5_noHier,False,True,False,5,False,0,0.83,0.9003
doctor10,llm_legacy,hard_path_noAuto_syn5_hier,False,True,False,5,True,18,0.835,0.912425
doctor10,llm_legacy,hard_path_noAuto_syn10_noHier,False,True,False,10,False,0,0.79,0.8873
doctor10,llm_legacy,hard_path_noAuto_syn10_hier,False,True,False,10,True,18,0.82,0.89245
doctor10,llm_legacy,soft_noPath_auto_syn0_noHier,True,False,True,0,False,0,0.675,0.7109749999999999
doctor10,llm_legacy,soft_noPath_auto_syn0_hier,True,False,True,0,True,18,0.705,0.741225
doctor10,llm_legacy,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.68,0.69325
doctor10,llm_legacy,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.735,0.7671749999999999
doctor10,llm_legacy,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.645,0.6935749999999999
doctor10,llm_legacy,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.64,0.6993
doctor10,llm_legacy,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.83,0.92215
doctor10,llm_legacy,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.81,0.90315
doctor10,llm_legacy,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.825,0.906225
doctor10,llm_legacy,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.85,0.9293
doctor10,llm_legacy,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.76,0.87155
doctor10,llm_legacy,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.765,0.8648750000000001
doctor10,llm_legacy,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.72,0.76695
doctor10,llm_legacy,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.735,0.784425
doctor10,llm_legacy,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.71,0.7459
doctor10,llm_legacy,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.705,0.726175
doctor10,llm_legacy,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.625,0.6633249999999999
doctor10,llm_legacy,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.68,0.7247999999999999
doctor10,llm_legacy,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.85,0.93345
doctor10,llm_legacy,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.84,0.91855
doctor10,llm_legacy,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.795,0.8724250000000001
doctor10,llm_legacy,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.81,0.90135
doctor10,llm_legacy,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.805,0.8876750000000001
doctor10,llm_legacy,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.745,0.8496250000000001
llama_3_3_70b,unknown,hard_noPath_auto_syn0_noHier,False,False,True,0,False,0,0.69,0.73575
llama_3_3_70b,unknown,hard_noPath_auto_syn0_hier,False,False,True,0,True,18,0.69,0.74305
llama_3_3_70b,unknown,hard_noPath_auto_syn5_noHier,False,False,True,5,False,0,0.74,0.772
llama_3_3_70b,unknown,hard_noPath_auto_syn5_hier,False,False,True,5,True,18,0.72,0.7725500000000001
llama_3_3_70b,unknown,hard_noPath_auto_syn10_noHier,False,False,True,10,False,0,0.715,0.7489750000000001
llama_3_3_70b,unknown,hard_noPath_auto_syn10_hier,False,False,True,10,True,18,0.7,0.7536499999999999
llama_3_3_70b,unknown,hard_noPath_noAuto_syn0_noHier,False,False,False,0,False,0,0.875,0.949175
llama_3_3_70b,unknown,hard_noPath_noAuto_syn0_hier,False,False,False,0,True,18,0.835,0.934475
llama_3_3_70b,unknown,hard_noPath_noAuto_syn5_noHier,False,False,False,5,False,0,0.765,0.8949249999999999
llama_3_3_70b,unknown,hard_noPath_noAuto_syn5_hier,False,False,False,5,True,18,0.835,0.922075
llama_3_3_70b,unknown,hard_noPath_noAuto_syn10_noHier,False,False,False,10,False,0,0.76,0.8484999999999999
llama_3_3_70b,unknown,hard_noPath_noAuto_syn10_hier,False,False,False,10,True,18,0.8,0.8755
llama_3_3_70b,unknown,hard_path_auto_syn0_noHier,False,True,True,0,False,0,0.685,0.7528250000000001
llama_3_3_70b,unknown,hard_path_auto_syn0_hier,False,True,True,0,True,18,0.675,0.721025
llama_3_3_70b,unknown,hard_path_auto_syn5_noHier,False,True,True,5,False,0,0.72,0.7669
llama_3_3_70b,unknown,hard_path_auto_syn5_hier,False,True,True,5,True,18,0.69,0.7328
llama_3_3_70b,unknown,hard_path_auto_syn10_noHier,False,True,True,10,False,0,0.71,0.77845
llama_3_3_70b,unknown,hard_path_auto_syn10_hier,False,True,True,10,True,18,0.745,0.7971750000000001
llama_3_3_70b,unknown,hard_path_noAuto_syn0_noHier,False,True,False,0,False,0,0.845,0.922325
llama_3_3_70b,unknown,hard_path_noAuto_syn0_hier,False,True,False,0,True,18,0.855,0.923525
llama_3_3_70b,unknown,hard_path_noAuto_syn5_noHier,False,True,False,5,False,0,0.78,0.8861
